Name,oldest_sequence,newest_sequence,number_taxa
UK1587,2020-04-07,2020-04-07,1
UK3958,2020-04-07,2020-04-07,1
UK1496,2020-04-06,2020-04-06,1
UK4635,2020-04-07,2020-04-07,1
UK2038,2020-04-06,2020-04-06,1
UK4914,2020-03-31,2020-03-31,1
UK3959,2020-04-03,2020-04-03,1
UK1033,2020-04-01,2020-04-01,3
UK3961,2020-04-01,2020-04-01,1
UK2893,2020-04-01,2020-04-01,1
UK1287,2020-04-01,2020-04-01,1
UK3962,2020-04-02,2020-04-02,1
UK2393,2020-04-01,2020-04-01,1
UK3963,2020-04-02,2020-04-02,1
UK651,2020-04-01,2020-04-01,1
UK5798,2020-03-17,2020-04-01,2
UK5318,2020-04-02,2020-04-02,1
UK4470,2020-03-30,2020-03-30,1
UK4588,2020-03-29,2020-03-29,1
UK3964,2020-03-29,2020-03-29,1
UK5866,2020-03-11,2020-03-31,3
UK653,2020-03-30,2020-03-30,1
UK4915,2020-03-30,2020-03-30,1
UK3615,2020-03-29,2020-03-29,1
UK3965,2020-03-29,2020-03-29,1
UK5799,2020-03-17,2020-03-28,2
UK2895,2020-03-28,2020-03-28,1
UK3966,2020-03-29,2020-03-29,1
UK1828,2020-03-29,2020-03-29,1
UK3574,2020-03-29,2020-03-29,1
UK521,2020-03-16,2020-03-30,3
UK4589,2020-03-30,2020-03-30,1
UK1699,2020-03-30,2020-03-30,1
UK2781,2020-03-29,2020-03-29,1
UK5800,2020-03-17,2020-03-31,2
UK4916,2020-03-29,2020-03-29,1
UK3968,2020-03-30,2020-03-30,1
UK2821,2020-03-30,2020-03-30,1
UK3969,2020-03-30,2020-03-30,1
UK3582,2020-03-27,2020-03-27,1
UK1400,2020-03-28,2020-03-28,1
UK3970,2020-03-31,2020-03-31,1
UK3018,2020-03-29,2020-03-29,1
UK1401,2020-03-30,2020-03-30,1
UK3971,2020-03-29,2020-03-29,1
UK3600,2020-03-30,2020-03-30,1
UK3972,2020-03-29,2020-03-29,1
UK4917,2020-03-28,2020-03-28,1
UK1288,2020-03-28,2020-03-28,1
UK3973,2020-03-29,2020-03-29,1
UK1062,2020-03-29,2020-03-29,1
UK3974,2020-03-29,2020-03-29,1
UK928,2020-03-30,2020-04-02,2
UK4685,2020-03-30,2020-03-30,1
UK1829,2020-03-30,2020-03-30,2
UK988,2020-03-29,2020-03-30,2
UK2773,2020-03-29,2020-03-29,1
UK5801,2020-03-13,2020-03-29,2
UK3003,2020-03-28,2020-03-28,1
UK3976,2020-03-29,2020-03-29,2
UK595,2020-03-19,2020-03-31,3
UK3593,2020-03-29,2020-03-29,1
UK2169,2020-03-30,2020-03-30,1
UK3977,2020-03-30,2020-03-30,1
UK727,2020-03-21,2020-03-29,2
UK3978,2020-03-30,2020-03-30,1
UK3979,2020-03-28,2020-03-28,1
UK3594,2020-03-30,2020-03-30,1
UK3980,2020-03-29,2020-03-29,1
UK5920,2020-03-31,2020-03-31,1
UK3981,2020-03-30,2020-03-30,1
UK2945,2020-03-30,2020-03-30,1
UK1403,2020-03-30,2020-03-30,1
UK445,2020-03-31,2020-03-31,1
UK4680,2020-03-29,2020-03-29,1
UK1830,2020-03-29,2020-03-29,1
UK2075,2020-03-29,2020-03-29,1
UK4638,2020-03-28,2020-03-28,1
UK3982,2020-03-30,2020-03-30,1
UK3983,2020-03-29,2020-03-29,1
UK3984,2020-03-30,2020-03-30,1
UK3611,2020-03-30,2020-03-30,1
UK1405,2020-03-29,2020-03-29,1
UK4684,2020-03-30,2020-03-30,1
UK3986,2020-03-30,2020-03-30,1
UK4500,2020-03-28,2020-03-28,1
UK1063,2020-03-28,2020-03-28,1
UK4918,2020-03-29,2020-03-29,1
UK3987,2020-03-12,2020-03-12,1
UK5464,2020-03-23,2020-03-23,1
UK657,2020-03-12,2020-03-21,4
UK1326,2020-03-11,2020-03-11,1
UK4497,2020-03-18,2020-03-18,1
UK4378,2020-03-23,2020-03-23,1
UK708,2020-03-21,2020-03-29,2
UK1406,2020-03-21,2020-03-21,1
UK1831,2020-03-19,2020-03-19,1
UK3988,2020-03-23,2020-03-23,1
UK5276,2020-03-21,2020-03-21,1
UK5802,2020-03-12,2020-03-17,2
UK4919,2020-03-20,2020-03-20,1
UK1199,2020-03-13,2020-03-13,1
UK4920,2020-03-20,2020-03-20,1
UK2394,2020-03-20,2020-03-20,1
UK4921,2020-03-21,2020-03-21,1
UK3989,2020-03-21,2020-03-21,1
UK4590,2020-03-21,2020-03-21,1
UK1905,2020-03-21,2020-03-21,1
UK1407,2020-03-12,2020-03-12,1
UK1289,2020-03-20,2020-03-20,1
UK1408,2020-03-21,2020-03-21,1
UK1409,2020-03-12,2020-03-12,1
UK1410,2020-03-12,2020-03-12,1
UK4922,2020-03-21,2020-03-21,2
UK4923,2020-03-19,2020-03-19,1
UK3990,2020-03-20,2020-03-20,1
UK2395,2020-03-24,2020-03-24,1
UK937,2020-03-21,2020-03-24,2
UK1411,2020-03-20,2020-03-20,1
UK1412,2020-03-11,2020-03-11,1
UK1413,2020-03-21,2020-03-21,1
UK3991,2020-03-23,2020-03-23,1
UK4924,2020-03-22,2020-03-22,1
UK3992,2020-03-22,2020-03-22,1
UK1414,2020-03-11,2020-03-11,1
UK1415,2020-03-11,2020-03-11,1
UK1416,2020-03-21,2020-03-21,1
UK856,2020-03-21,2020-03-26,2
UK2396,2020-03-11,2020-03-11,1
UK1042,2020-03-20,2020-03-21,2
UK823,2020-03-21,2020-03-27,5
UK1417,2020-03-11,2020-03-11,1
UK256,2020-03-13,2020-03-13,1
UK1418,2020-03-21,2020-03-21,1
UK4925,2020-03-21,2020-03-21,1
UK1419,2020-03-12,2020-03-12,1
UK3993,2020-03-20,2020-03-20,1
UK1906,2020-03-11,2020-03-11,1
UK4926,2020-03-22,2020-03-22,1
UK2397,2020-03-11,2020-03-11,1
UK4927,2020-03-20,2020-03-20,1
UK1420,2020-03-20,2020-03-20,1
UK676,2020-03-03,2020-03-12,4
UK5803,2020-03-20,2020-03-24,2
UK3994,2020-03-21,2020-03-21,1
UK3995,2020-03-20,2020-03-20,1
UK1421,2020-03-12,2020-03-12,1
UK3996,2020-03-22,2020-03-22,1
UK4591,2020-03-10,2020-03-10,1
UK3997,2020-03-21,2020-03-21,1
UK1422,2020-03-10,2020-03-10,1
UK3998,2020-03-22,2020-03-22,1
UK5804,2020-03-18,2020-03-22,3
UK5805,2020-03-12,2020-03-20,2
UK4397,2020-03-12,2020-03-12,1
UK5610,2020-03-10,2020-03-10,1
UK3999,2020-03-31,2020-03-31,1
UK4929,2020-03-30,2020-03-30,1
UK4000,2020-03-30,2020-03-30,1
UK4978,2020-03-23,2020-03-23,1
UK4059,2020-02-23,2020-02-23,1
UK4060,2020-03-22,2020-03-22,1
UK1037,2020-03-23,2020-03-24,2
UK5822,2020-03-08,2020-03-23,2
UK5823,2020-03-08,2020-03-23,2
UK647,2020-03-17,2020-03-27,7
UK5824,2020-03-12,2020-03-22,2
UK2654,2020-03-24,2020-03-24,1
UK4061,2020-03-23,2020-03-23,1
UK4979,2020-03-24,2020-03-24,1
UK4980,2020-03-22,2020-03-22,1
UK2634,2020-03-23,2020-03-23,1
UK4981,2020-03-22,2020-03-22,1
UK898,2020-03-21,2020-03-25,3
UK4062,2020-03-22,2020-03-22,1
UK2417,2020-03-22,2020-03-22,1
UK4982,2020-03-23,2020-03-23,1
UK4063,2020-03-23,2020-03-23,1
UK4064,2020-03-23,2020-03-23,1
UK4983,2020-03-23,2020-03-23,1
UK2414,2020-03-23,2020-03-23,2
UK2717,2020-03-23,2020-03-23,1
UK4984,2020-03-21,2020-03-21,1
UK2418,2020-03-18,2020-03-23,2
UK4065,2020-03-22,2020-03-22,1
UK1425,2020-03-21,2020-03-21,1
UK1293,2020-03-23,2020-03-23,1
UK1929,2020-03-24,2020-03-24,1
UK4985,2020-03-23,2020-03-23,1
UK4066,2020-03-22,2020-03-22,1
UK549,2020-03-22,2020-03-22,1
UK4986,2020-03-23,2020-03-23,1
UK4987,2020-03-22,2020-03-22,1
UK4988,2020-03-23,2020-03-23,1
UK4989,2020-03-22,2020-03-22,1
UK4990,2020-03-24,2020-03-24,1
UK4067,2020-03-23,2020-03-23,1
UK4068,2020-03-24,2020-03-24,1
UK4991,2020-03-24,2020-03-24,1
UK685,2020-03-12,2020-03-21,2
UK4992,2020-03-23,2020-03-23,1
UK4993,2020-03-23,2020-03-23,1
UK2546,2020-03-22,2020-03-22,1
UK2037,2020-03-21,2020-03-21,1
UK2866,2020-03-23,2020-03-23,1
UK4069,2020-03-23,2020-03-23,1
UK2419,2020-03-23,2020-03-23,1
UK4994,2020-03-22,2020-03-22,1
UK4995,2020-03-24,2020-03-24,1
UK4996,2020-03-22,2020-03-22,1
UK4997,2020-03-22,2020-03-22,1
UK4070,2020-03-23,2020-03-23,1
UK4071,2020-03-22,2020-03-22,1
UK4998,2020-03-23,2020-03-23,1
UK4072,2020-03-24,2020-03-24,1
UK4648,2020-03-23,2020-03-23,1
UK4999,2020-03-23,2020-03-23,1
UK5278,2020-03-22,2020-03-22,1
UK875,2020-03-21,2020-03-25,2
UK5000,2020-03-23,2020-03-23,1
UK524,2020-03-18,2020-03-31,3
UK825,2020-03-18,2020-03-24,3
UK2420,2020-03-12,2020-03-12,1
UK2421,2020-03-12,2020-03-12,1
UK4073,2020-04-03,2020-04-03,1
UK1294,2020-04-04,2020-04-04,1
UK4379,2020-03-23,2020-03-23,1
UK4074,2020-03-24,2020-03-24,1
UK2422,2020-03-23,2020-03-23,1
UK2423,2020-03-19,2020-03-19,1
UK840,2020-03-19,2020-03-24,2
UK4380,2020-03-23,2020-03-23,1
UK5001,2020-03-19,2020-03-19,1
UK2424,2020-03-18,2020-03-18,1
UK2425,2020-03-24,2020-03-24,1
UK5058,2020-03-23,2020-03-23,1
UK4075,2020-03-24,2020-03-24,1
UK5002,2020-03-23,2020-03-23,1
UK4076,2020-03-25,2020-03-25,1
UK1082,2020-03-24,2020-03-24,1
UK5003,2020-03-23,2020-03-23,1
UK4077,2020-03-23,2020-03-23,1
UK4078,2020-03-23,2020-03-23,1
UK5004,2020-03-24,2020-03-24,1
UK5825,2020-03-10,2020-03-19,2
UK938,2020-03-20,2020-03-23,2
UK4079,2020-03-24,2020-03-24,1
UK4381,2020-03-23,2020-03-23,1
UK5279,2020-03-24,2020-03-24,1
UK4080,2020-03-24,2020-03-24,1
UK5005,2020-03-24,2020-03-24,1
UK5826,2020-03-13,2020-03-23,2
UK2426,2020-03-24,2020-03-24,1
UK4593,2020-03-24,2020-03-24,1
UK4081,2020-03-22,2020-03-22,1
UK5827,2020-03-06,2020-03-23,2
UK5537,2020-03-24,2020-03-24,1
UK2427,2020-03-25,2020-03-25,1
UK4594,2020-03-24,2020-03-24,1
UK4595,2020-03-24,2020-03-24,1
UK1295,2020-03-24,2020-03-24,1
UK5867,2020-03-19,2020-03-23,2
UK2636,2020-03-23,2020-03-23,1
UK5615,2020-03-24,2020-03-24,1
UK4655,2020-03-25,2020-03-25,1
UK4656,2020-03-24,2020-03-24,1
UK4082,2020-03-22,2020-03-22,1
UK4083,2020-03-23,2020-03-23,1
UK4596,2020-03-24,2020-03-24,1
UK4084,2020-03-23,2020-03-23,1
UK5828,2020-02-25,2020-03-24,2
UK1296,2020-03-23,2020-03-23,1
UK4085,2020-03-23,2020-03-23,1
UK4086,2020-03-19,2020-03-19,1
UK4087,2020-03-24,2020-03-24,1
UK2428,2020-03-18,2020-03-18,1
UK1096,2020-03-24,2020-03-24,1
UK1297,2020-03-23,2020-03-23,1
UK4643,2020-03-28,2020-03-28,1
UK5006,2020-03-24,2020-03-24,1
UK4088,2020-03-23,2020-03-23,1
UK5616,2020-03-23,2020-03-23,1
UK5057,2020-03-27,2020-03-27,1
UK4426,2020-04-05,2020-04-05,1
UK1836,2020-04-06,2020-04-06,1
UK1591,2020-04-06,2020-04-06,1
UK1489,2020-04-06,2020-04-06,1
UK1504,2020-04-03,2020-04-03,1
UK1592,2020-04-06,2020-04-06,1
UK1498,2020-04-06,2020-04-06,1
UK1593,2020-04-06,2020-04-06,1
UK1656,2020-04-05,2020-04-05,1
UK1753,2020-04-06,2020-04-06,1
UK4089,2020-04-05,2020-04-05,1
UK1951,2020-04-06,2020-04-06,1
UK1594,2020-04-02,2020-04-02,1
UK1595,2020-04-06,2020-04-06,1
UK1581,2020-04-06,2020-04-06,1
UK617,2020-03-20,2020-03-31,4
UK4032,2020-04-01,2020-04-01,1
UK4033,2020-03-31,2020-03-31,1
UK4034,2020-03-30,2020-03-30,1
UK1424,2020-03-30,2020-03-30,1
UK4035,2020-03-30,2020-03-30,1
UK4036,2020-04-01,2020-04-01,1
UK3013,2020-03-31,2020-03-31,1
UK4037,2020-03-31,2020-03-31,3
UK5814,2020-03-17,2020-03-31,2
UK3405,2020-04-01,2020-04-01,1
UK2955,2020-03-31,2020-03-31,1
UK684,2020-03-22,2020-03-31,2
UK1035,2020-04-01,2020-04-01,1
UK4038,2020-03-31,2020-03-31,1
UK4592,2020-03-31,2020-03-31,1
UK2865,2020-03-31,2020-03-31,1
UK1805,2020-03-31,2020-03-31,1
UK772,2020-03-23,2020-03-30,2
UK2941,2020-04-01,2020-04-01,1
UK5815,2020-03-16,2020-03-31,2
UK2934,2020-03-29,2020-03-29,1
UK2759,2020-04-01,2020-04-01,1
UK455,2020-03-14,2020-03-30,4
UK1036,2020-03-30,2020-03-31,2
UK2767,2020-04-01,2020-04-01,1
UK2944,2020-04-01,2020-04-01,1
UK1833,2020-03-31,2020-03-31,1
UK2411,2020-04-01,2020-04-01,1
UK5816,2020-03-13,2020-03-30,2
UK4039,2020-04-01,2020-04-01,1
UK2071,2020-03-31,2020-03-31,1
UK4040,2020-03-30,2020-03-30,1
UK5817,2020-03-22,2020-03-30,2
UK4968,2020-03-30,2020-03-30,1
UK3604,2020-03-31,2020-03-31,1
UK4041,2020-03-30,2020-03-30,1
UK4042,2020-03-31,2020-03-31,1
UK4043,2020-03-31,2020-03-31,1
UK1085,2020-03-31,2020-03-31,1
UK2412,2020-03-31,2020-03-31,1
UK5868,2020-03-15,2020-03-31,2
UK4044,2020-03-31,2020-03-31,1
UK2011,2020-04-01,2020-04-01,1
UK5626,2020-03-16,2020-03-29,3
UK5488,2020-03-31,2020-03-31,1
UK1740,2020-03-31,2020-03-31,1
UK4969,2020-04-01,2020-04-01,1
UK3602,2020-03-31,2020-03-31,1
UK4970,2020-03-31,2020-03-31,1
UK2979,2020-03-30,2020-03-30,1
UK1834,2020-03-28,2020-03-28,1
UK1291,2020-03-31,2020-03-31,1
UK847,2020-03-31,2020-03-31,1
UK4046,2020-03-31,2020-03-31,1
UK4047,2020-04-01,2020-04-01,1
UK1064,2020-04-01,2020-04-01,1
UK2929,2020-04-01,2020-04-01,1
UK5813,2020-03-19,2020-04-05,2
UK4971,2020-03-27,2020-03-27,1
UK4972,2020-03-27,2020-03-27,1
UK929,2020-04-02,2020-04-05,2
UK2700,2020-04-06,2020-04-06,1
UK2413,2020-03-24,2020-03-24,1
UK4048,2020-03-23,2020-03-23,1
UK4973,2020-03-23,2020-03-23,1
UK4974,2020-03-23,2020-03-23,1
UK4049,2020-03-24,2020-03-24,1
UK4050,2020-03-23,2020-03-23,1
UK4975,2020-03-24,2020-03-24,1
UK5321,2020-03-24,2020-03-24,1
UK4051,2020-03-24,2020-03-24,1
UK4633,2020-03-24,2020-03-24,1
UK723,2020-03-25,2020-04-02,2
UK5055,2020-03-23,2020-03-24,2
UK1292,2020-03-22,2020-03-22,1
UK2896,2020-03-20,2020-03-20,1
UK4976,2020-03-24,2020-03-24,1
UK4647,2020-03-23,2020-03-23,1
UK5614,2020-03-24,2020-03-24,1
UK2415,2020-03-23,2020-03-23,1
UK4052,2020-03-24,2020-03-24,1
UK4053,2020-03-24,2020-03-24,1
UK5819,2020-03-18,2020-03-21,2
UK5820,2020-03-17,2020-03-21,2
UK4977,2020-03-23,2020-03-23,1
UK4054,2020-03-25,2020-03-25,1
UK1659,2020-03-24,2020-03-24,1
UK857,2020-03-24,2020-03-29,6
UK5818,2020-03-21,2020-04-03,2
UK4055,2020-04-06,2020-04-06,1
UK5869,2020-03-25,2020-04-05,2
UK2416,2020-04-05,2020-04-05,1
UK4056,2020-04-03,2020-04-03,1
UK1727,2020-03-30,2020-03-30,1
UK892,2020-04-02,2020-04-06,2
UK4057,2020-04-05,2020-04-05,1
UK5821,2020-03-11,2020-04-20,2
UK2493,2020-04-06,2020-04-06,1
UK910,2020-04-05,2020-04-05,1
UK2693,2020-04-06,2020-04-06,1
UK2671,2020-04-03,2020-04-03,1
UK4130,2020-04-04,2020-04-04,1
UK1431,2020-04-05,2020-04-05,1
UK1917,2020-04-05,2020-04-05,1
UK5141,2020-04-04,2020-04-04,1
UK2646,2020-04-04,2020-04-04,1
UK3826,2020-03-30,2020-03-30,1
UK4131,2020-03-31,2020-03-31,1
UK989,2020-03-21,2020-03-22,4
UK3577,2020-03-23,2020-03-23,1
UK4132,2020-03-28,2020-03-28,1
UK4133,2020-03-23,2020-03-23,1
UK5617,2020-03-23,2020-03-23,1
UK4134,2020-03-24,2020-03-24,1
UK5618,2020-03-27,2020-03-27,1
UK4135,2020-03-28,2020-03-28,1
UK4136,2020-03-21,2020-03-21,1
UK2784,2020-03-28,2020-03-28,1
UK4137,2020-03-28,2020-03-28,1
UK1298,2020-03-23,2020-03-23,1
UK2592,2020-03-23,2020-03-23,1
UK4138,2020-03-23,2020-03-23,1
UK2440,2020-03-24,2020-03-24,1
UK4139,2020-03-23,2020-03-23,1
UK4140,2020-03-31,2020-03-31,1
UK893,2020-03-24,2020-03-28,3
UK4141,2020-03-29,2020-03-29,1
UK4142,2020-03-29,2020-03-29,1
UK2441,2020-03-22,2020-03-22,1
UK5034,2020-03-23,2020-03-23,1
UK2930,2020-03-31,2020-03-31,1
UK1433,2020-03-21,2020-03-21,1
UK2442,2020-03-31,2020-03-31,1
UK2684,2020-03-29,2020-03-29,1
UK3404,2020-03-24,2020-03-24,1
UK2029,2020-03-26,2020-03-28,2
UK1434,2020-03-23,2020-03-23,1
UK2968,2020-03-28,2020-03-28,1
UK3291,2020-03-28,2020-03-28,1
UK4143,2020-03-28,2020-03-28,1
UK3289,2020-03-24,2020-03-24,1
UK5035,2020-03-28,2020-03-28,1
UK5833,2020-03-17,2020-03-21,2
UK2769,2020-03-23,2020-03-23,1
UK5834,2020-03-13,2020-03-24,2
UK4698,2020-03-24,2020-03-24,1
UK2922,2020-03-22,2020-03-22,1
UK5036,2020-03-24,2020-03-24,1
UK5550,2020-03-23,2020-03-23,1
UK650,2020-03-22,2020-03-22,1
UK5037,2020-03-28,2020-03-28,1
UK1066,2020-03-25,2020-03-25,1
UK2927,2020-03-28,2020-03-28,1
UK2443,2020-03-28,2020-03-28,1
UK5038,2020-03-27,2020-03-27,1
UK327,2020-03-28,2020-03-28,1
UK2960,2020-03-23,2020-03-23,1
UK4145,2020-03-29,2020-03-29,1
UK2028,2020-03-24,2020-03-24,1
UK3403,2020-03-22,2020-03-22,1
UK4382,2020-03-23,2020-03-23,1
UK5870,2020-03-18,2020-03-28,2
UK4658,2020-03-23,2020-03-23,1
UK930,2020-03-25,2020-03-28,2
UK4146,2020-03-24,2020-03-24,1
UK4147,2020-03-28,2020-03-28,1
UK914,2020-03-26,2020-03-29,2
UK1610,2020-03-23,2020-03-23,1
UK4602,2020-03-23,2020-03-23,1
UK3586,2020-03-23,2020-03-23,1
UK5039,2020-04-01,2020-04-01,1
UK4148,2020-03-23,2020-03-23,1
UK4149,2020-03-24,2020-03-24,1
UK1802,2020-03-29,2020-03-29,1
UK1435,2020-03-22,2020-03-22,1
UK3569,2020-03-28,2020-03-28,1
UK5835,2020-03-10,2020-03-23,2
UK5040,2020-03-23,2020-03-23,1
UK4150,2020-03-22,2020-03-22,1
UK3285,2020-03-28,2020-03-28,1
UK4151,2020-03-23,2020-03-23,1
UK4603,2020-03-31,2020-03-31,1
UK3579,2020-03-28,2020-03-28,1
UK1838,2020-03-24,2020-03-24,1
UK2982,2020-03-21,2020-03-21,1
UK791,2020-03-16,2020-03-22,2
UK2171,2020-03-24,2020-03-24,1
UK1839,2020-03-23,2020-03-23,1
UK4604,2020-03-23,2020-03-23,1
UK3599,2020-03-23,2020-03-23,1
UK1436,2020-03-30,2020-03-30,1
UK4601,2020-03-30,2020-03-30,1
UK1597,2020-03-30,2020-03-30,1
UK1432,2020-03-29,2020-03-29,1
UK4001,2020-03-30,2020-03-30,1
UK4152,2020-04-01,2020-04-01,2
UK4153,2020-03-29,2020-03-29,1
UK1980,2020-03-31,2020-03-31,1
UK4154,2020-03-30,2020-03-30,1
UK5041,2020-03-30,2020-03-30,1
UK5042,2020-03-31,2020-03-31,1
UK1840,2020-03-30,2020-03-30,1
UK5043,2020-03-31,2020-03-31,1
UK1437,2020-03-30,2020-03-30,1
UK4155,2020-03-29,2020-03-29,1
UK2444,2020-03-29,2020-03-29,1
UK2683,2020-03-30,2020-03-30,1
UK2704,2020-03-30,2020-03-30,1
UK4156,2020-03-30,2020-03-30,1
UK1726,2020-03-31,2020-03-31,1
UK5044,2020-03-30,2020-03-30,1
UK740,2020-03-26,2020-04-02,2
UK2655,2020-03-31,2020-03-31,1
UK1067,2020-04-01,2020-04-01,1
UK5045,2020-03-30,2020-03-30,1
UK2445,2020-03-31,2020-03-31,1
UK974,2020-03-30,2020-04-01,3
UK4157,2020-03-27,2020-03-27,1
UK5046,2020-03-29,2020-03-29,1
UK2653,2020-03-28,2020-03-28,1
UK5871,2020-03-15,2020-03-31,2
UK4158,2020-03-08,2020-03-08,1
UK1046,2020-03-30,2020-03-30,1
UK2446,2020-03-28,2020-03-28,1
UK5201,2020-03-29,2020-03-29,1
UK5283,2020-04-01,2020-04-01,1
UK5047,2020-03-30,2020-03-30,1
UK4159,2020-03-30,2020-03-30,1
UK4160,2020-04-01,2020-04-01,1
UK2447,2020-03-26,2020-03-26,1
UK5048,2020-03-31,2020-03-31,1
UK4161,2020-03-31,2020-03-31,1
UK4162,2020-04-01,2020-04-01,1
UK2710,2020-03-29,2020-03-29,1
UK4605,2020-03-30,2020-03-30,1
UK4163,2020-03-28,2020-03-28,1
UK5068,2020-03-30,2020-03-30,1
UK2448,2020-03-28,2020-03-28,1
UK1311,2020-04-01,2020-04-01,1
UK4164,2020-03-31,2020-03-31,1
UK1841,2020-03-31,2020-03-31,1
UK4165,2020-03-28,2020-03-28,1
UK4166,2020-03-27,2020-03-27,1
UK4167,2020-03-28,2020-03-28,1
UK1438,2020-04-02,2020-04-02,2
UK4168,2020-03-31,2020-03-31,1
UK5049,2020-03-30,2020-03-30,1
UK4169,2020-03-30,2020-03-30,1
UK4170,2020-03-30,2020-03-30,1
UK2645,2020-04-02,2020-04-02,1
UK5323,2020-03-31,2020-03-31,1
UK1842,2020-03-27,2020-03-27,1
UK899,2020-03-27,2020-03-31,2
UK2760,2020-03-28,2020-03-28,1
UK4171,2020-03-31,2020-03-31,1
UK2676,2020-03-31,2020-03-31,1
UK5050,2020-03-30,2020-03-30,1
UK1778,2020-04-05,2020-04-05,1
UK2429,2020-04-04,2020-04-04,1
UK4090,2020-04-05,2020-04-05,1
UK1503,2020-04-05,2020-04-05,1
UK2595,2020-04-05,2020-04-05,1
UK1519,2020-04-05,2020-04-05,1
UK2046,2020-04-05,2020-04-05,1
UK1596,2020-04-05,2020-04-05,1
UK1525,2020-04-04,2020-04-04,1
UK4091,2020-04-04,2020-04-04,1
UK2628,2020-04-04,2020-04-04,1
UK4092,2020-04-05,2020-04-05,1
UK2348,2020-04-05,2020-04-05,1
UK4093,2020-04-04,2020-04-04,1
UK4096,2020-03-27,2020-03-27,1
UK5007,2020-03-26,2020-03-26,1
UK5008,2020-03-25,2020-03-25,1
UK4097,2020-03-27,2020-03-27,1
UK2430,2020-03-25,2020-03-25,1
UK5009,2020-03-27,2020-03-27,1
UK4098,2020-03-25,2020-03-25,1
UK5010,2020-03-24,2020-03-24,1
UK4099,2020-03-24,2020-03-24,1
UK5011,2020-03-25,2020-03-25,1
UK4100,2020-03-26,2020-03-26,1
UK912,2020-03-26,2020-03-26,1
UK5872,2020-03-20,2020-03-24,3
UK5829,2020-03-08,2020-03-11,2
UK5830,2020-03-06,2020-03-23,2
UK4101,2020-03-24,2020-03-24,1
UK2431,2020-03-27,2020-03-27,1
UK5447,2020-03-25,2020-03-25,1
UK5493,2020-03-25,2020-03-25,1
UK4102,2020-03-25,2020-03-25,1
UK5012,2020-03-25,2020-03-25,1
UK5013,2020-03-26,2020-03-26,1
UK4103,2020-03-26,2020-03-26,1
UK5014,2020-03-24,2020-03-24,1
UK4104,2020-03-22,2020-03-22,1
UK1426,2020-03-26,2020-03-26,1
UK4105,2020-03-26,2020-03-26,1
UK5015,2020-03-25,2020-03-25,1
UK2432,2020-03-27,2020-03-27,1
UK5016,2020-03-25,2020-03-25,1
UK2433,2020-03-24,2020-03-24,1
UK4106,2020-03-26,2020-03-26,1
UK5017,2020-03-27,2020-03-27,1
UK5059,2020-03-26,2020-03-26,1
UK4107,2020-03-27,2020-03-27,1
UK4639,2020-03-25,2020-03-25,1
UK5018,2020-03-24,2020-03-24,1
UK4598,2020-03-24,2020-03-24,1
UK4108,2020-03-26,2020-03-26,1
UK5019,2020-03-26,2020-03-26,1
UK4109,2020-03-26,2020-03-26,1
UK2434,2020-03-25,2020-03-25,1
UK4110,2020-03-24,2020-03-24,1
UK5020,2020-03-26,2020-03-26,1
UK4111,2020-03-24,2020-03-24,1
UK5021,2020-03-25,2020-03-25,1
UK1427,2020-03-24,2020-03-24,1
UK796,2020-03-19,2020-03-25,4
UK5280,2020-03-26,2020-03-26,1
UK686,2020-03-17,2020-03-26,2
UK4112,2020-03-26,2020-03-26,1
UK5022,2020-03-24,2020-03-24,1
UK4113,2020-03-25,2020-03-25,1
UK5140,2020-03-24,2020-03-24,1
UK4114,2020-03-26,2020-03-26,1
UK4115,2020-03-26,2020-03-26,1
UK5060,2020-03-26,2020-03-26,1
UK2435,2020-03-24,2020-03-24,1
UK4116,2020-03-25,2020-03-25,1
UK872,2020-03-26,2020-03-30,3
UK5023,2020-03-25,2020-03-25,1
UK5024,2020-03-25,2020-03-25,1
UK2436,2020-03-26,2020-03-26,1
UK4117,2020-03-26,2020-03-26,1
UK2437,2020-03-26,2020-03-26,1
UK5026,2020-03-20,2020-03-20,1
UK2438,2020-03-24,2020-03-24,1
UK5027,2020-03-25,2020-03-25,1
UK2572,2020-03-25,2020-03-25,1
UK1428,2020-03-21,2020-03-21,1
UK4118,2020-03-24,2020-03-24,1
UK5028,2020-03-24,2020-03-24,1
UK4119,2020-03-26,2020-03-26,1
UK5029,2020-03-24,2020-03-24,1
UK1731,2020-03-24,2020-03-24,1
UK5030,2020-03-25,2020-03-25,1
UK4120,2020-03-26,2020-03-26,1
UK5281,2020-03-27,2020-03-27,1
UK4597,2020-04-02,2020-04-02,1
UK4095,2020-04-01,2020-04-01,1
UK2822,2020-04-02,2020-04-02,1
UK4121,2020-03-31,2020-03-31,1
UK4122,2020-03-29,2020-03-29,1
UK2439,2020-03-28,2020-03-28,1
UK5062,2020-03-29,2020-03-29,1
UK5025,2020-03-13,2020-03-28,2
UK4123,2020-03-30,2020-03-30,1
UK522,2020-03-17,2020-03-31,2
UK5031,2020-03-29,2020-03-29,1
UK1065,2020-03-29,2020-03-29,1
UK2499,2020-03-30,2020-03-30,1
UK4124,2020-03-30,2020-03-30,1
UK5032,2020-03-27,2020-03-27,1
UK1038,2020-03-28,2020-03-29,2
UK5064,2020-03-29,2020-03-29,1
UK1429,2020-03-28,2020-03-28,1
UK5282,2020-03-29,2020-03-29,1
