UK_lineage,taxon
UK4000,England/CAMB-7C281/2020
UK4001,England/CAMB-7E252/2020
UK4003,England/CAMB-7E225/2020
UK4004,England/CAMB-7E1EC/2020
UK4006,England/CAMB-7C254/2020
UK6593,England/SHEF-CFE6D/2020
UK6174,England/SHEF-C0F69/2020
UK4625,England/SHEF-C0C35/2020
UK3473,England/SHEF-C90E5/2020
UK1954,Scotland/EDB1848/2020
UK6594,Scotland/EDB1927/2020
UK1981,Scotland/EDB2066/2020
UK1982,Scotland/EDB1842/2020
UK1895,Scotland/EDB2071/2020
UK6239,England/OXON-ACDA5/2020
UK6240,England/OXON-ACEC0/2020
UK6595,England/OXON-ACC4E/2020
UK6198,England/OXON-ACA62/2020
UK6854,England/OXON-AC561/2020
UK6596,England/OXON-AC525/2020
UK6131,England/OXON-AC5AD/2020
UK6831,England/OXON-ACE0C/2020
UK6597,England/OXON-AC868/2020
UK6182,England/OXON-ACAEA/2020
UK5964,England/OXON-ACE2A/2020
UK6598,England/OXON-ACD69/2020
UK6599,England/OXON-AC6AA/2020
UK6600,England/OXON-ACEEE/2020
UK6691,England/OXON-ACA08/2020
UK5982,England/OXON-AC7C5/2020
UK6209,England/OXON-AC6D7/2020
UK5934,England/OXON-ACB9C/2020
UK6333,England/OXON-AC710/2020
UK6601,England/OXON-AC8FF/2020
UK6181,England/OXON-AC73E/2020
UK6855,England/OXON-ACDB4/2020
UK6602,England/OXON-AC534/2020
UK6777,England/OXON-ACC11/2020
UK5887,England/OXON-AC877/2020
UK3581,England/LIVE-998C8/2020
UK6603,England/LIVE-9996B/2020
UK3596,England/LIVE-998F5/2020
UK5311,England/LIVE-9994D/2020
UK2340,England/LIVE-9995C/2020
UK2977,England/20169002804/2020
UK2978,England/20169021004/2020
UK4972,England/20169014704/2020
UK2703,England/201060028/2020
UK2844,England/20169004404/2020
UK4973,England/20169002704/2020
UK3337,England/20169014104/2020
UK3992,England/20169000604/2020
UK4974,England/20169015304/2020
UK2845,England/20169016604/2020
UK2164,England/20169013904/2020
UK2165,England/20169014604/2020
UK5935,England/20168032304/2020
UK3993,England/20169003404/2020
UK4975,England/20169015604/2020
UK3995,England/20169006104/2020
UK2606,England/LOND-D4D68/2020
UK3421,England/CAMB-7E10A/2020
UK2991,England/CAMB-7E1FB/2020
UK4098,England/LOND-D508C/2020
UK4878,England/LOND-D4FF9/2020
UK2976,England/SHEF-CCF4F/2020
UK3618,England/SHEF-C49C1/2020
UK3988,England/SHEF-C32C7/2020
UK3990,England/SHEF-C65F8/2020
UK3991,England/SHEF-D0F84/2020
UK2242,England/SHEF-CE0C2/2020
UK3940,England/SHEF-CB353/2020
UK6175,England/SHEF-C30DC/2020
UK3996,England/LIVE-9985F/2020
UK3166,England/LIVE-99743/2020
UK3510,England/LIVE-99761/2020
UK3757,England/LIVE-99831/2020
UK4788,England/LIVE-9986E/2020
UK3997,England/LIVE-99752/2020
UK1629,England/CAMB-7D0A4/2020
UK2166,England/CAMB-7BB87/2020
UK4818,England/CAMB-7D1DE/2020
UK3534,England/CAMB-7C8AD/2020
UK4795,England/CAMB-7E0FE/2020
UK3953,England/CAMB-7D1B0/2020
UK4008,England/CAMB-7D059/2020
UK2243,England/CAMB-7BD81/2020
UK3956,England/CAMB-7D271/2020
UK4010,England/CAMB-7C8E9/2020
UK4011,England/CAMB-7BC39/2020
UK2598,England/CAMB-7C922/2020
UK1639,England/CAMB-7D29F/2020
UK1906,England/CAMB-7C9E6/2020
UK2599,England/CAMB-7BBB4/2020
UK1596,England/CAMB-7C8CB/2020
UK3489,England/CAMB-7CB1D/2020
UK4977,England/CAMB-7DE40/2020
UK2980,England/CAMB-7CB3B/2020
UK2874,England/CAMB-7DE6E/2020
UK4054,England/CAMB-7DD43/2020
UK4819,England/CAMB-7CA10/2020
UK2600,England/CAMB-7BCB1/2020
UK5394,England/CAMB-7D226/2020
UK2981,England/CAMB-7E049/2020
UK1588,England/CAMB-7BC93/2020
UK4820,England/CAMB-7D01D/2020
UK5524,England/CAMB-7BC75/2020
UK2216,England/CAMB-7BBD2/2020
UK2041,England/CAMB-7C89E/2020
UK2875,England/CAMB-7BDBE/2020
UK4033,England/CAMB-7BBC3/2020
UK4056,England/CAMB-7DD61/2020
UK4980,England/CAMB-7D03B/2020
UK3357,England/CAMB-7C9B9/2020
UK4058,England/CAMB-7B8DB/2020
UK2017,England/CAMB-7D208/2020
UK4747,England/CAMB-7C96E/2020
UK4059,England/CAMB-7C8DA/2020
UK4981,England/CAMB-7E0A3/2020
UK4061,England/CAMB-7CC1A/2020
UK3464,England/CAMB-7C9D7/2020
UK4062,England/CAMB-7BCDF/2020
UK3490,England/CAMB-7CAD4/2020
UK4047,England/CAMB-7D174/2020
UK2078,England/CAMB-7BCFD/2020
UK4064,England/CAMB-7D244/2020
UK3677,England/CAMB-7CE05/2020
UK1197,England/CAMB-7BDDC/2020
UK2217,England/CAMB-7BB96/2020
UK4023,England/CAMB-7CE23/2020
UK2986,England/CAMB-7CFF3/2020
UK4066,England/CAMB-7E0D0/2020
UK5562,England/CAMB-7CB0E/2020
UK3420,England/CAMB-7E0C1/2020
UK4067,England/CAMB-7C8F8/2020
UK2079,England/CAMB-7BD36/2020
UK3539,England/CAMB-7CA6B/2020
UK3789,England/CAMB-7C95F/2020
UK4070,England/CAMB-7E0EF/2020
UK4071,England/CAMB-7CA4D/2020
UK3608,England/CAMB-7DFF2/2020
UK4072,England/CAMB-7E0B2/2020
UK4024,England/CAMB-7D62A/2020
UK4049,England/CAMB-7D068/2020
UK4073,England/CAMB-7BC1B/2020
UK2876,England/CAMB-7C5C4/2020
UK2167,England/CAMB-7DBEF/2020
UK4785,England/CAMB-7DEAA/2020
UK2244,England/CAMB-7DC0A/2020
UK2043,England/CAMB-7DFE3/2020
UK3681,England/CAMB-7D0C2/2020
UK2889,England/CAMB-7C843/2020
UK4076,England/CAMB-7C597/2020
UK3150,England/CAMB-7D9B8/2020
UK4984,England/CAMB-7C54C/2020
UK4077,England/CAMB-7C658/2020
UK3375,England/CAMB-7C4F4/2020
UK4078,England/CAMB-7D7DC/2020
UK3302,England/CAMB-7D38D/2020
UK2173,England/CAMB-7CE50/2020
UK3625,England/CAMB-7CDBD/2020
UK5397,England/CAMB-7DCA0/2020
UK3338,England/CAMB-7B729/2020
UK2601,England/CAMB-7D2F9/2020
UK6887,England/CAMB-7D4F3/2020
UK2877,England/CAMB-7D2CC/2020
UK2174,England/CAMB-7BB2D/2020
UK4079,England/CAMB-7CFE4/2020
UK4781,England/CAMB-7CF99/2020
UK3203,England/CAMB-7D2DB/2020
UK3303,England/CAMB-7C4E5/2020
UK4708,England/CAMB-7C6D0/2020
UK2245,England/CAMB-7C791/2020
UK2154,England/CAMB-7B783/2020
UK4749,England/CAMB-7C5E2/2020
UK5563,England/CAMB-7B880/2020
UK3414,England/CAMB-7D736/2020
UK5564,England/CAMB-7CBC2/2020
UK5526,England/CAMB-7B8AE/2020
UK4655,England/CAMB-7DD25/2020
UK3579,England/CAMB-7DC28/2020
UK2890,England/CAMB-7C694/2020
UK3580,England/CAMB-7D0D1/2020
UK4083,England/CAMB-7C4B8/2020
UK2602,England/CAMB-7B9BA/2020
UK4821,England/CAMB-7D411/2020
UK1828,England/CAMB-7D10B/2020
UK3671,England/CAMB-7D183/2020
UK3501,England/CAMB-7CC65/2020
UK3682,England/CAMB-7CEF6/2020
UK4084,England/CAMB-7D6EE/2020
UK3486,England/CAMB-7C667/2020
UK3177,England/CAMB-7B97E/2020
UK2044,England/CAMB-7DC46/2020
UK4928,England/CAMB-7C6EF/2020
UK3204,England/CAMB-7C588/2020
UK4087,England/CAMB-7B923/2020
UK2137,England/CAMB-7C412/2020
UK4025,England/CAMB-7C7DD/2020
UK2176,England/CAMB-7BB1E/2020
UK3505,England/CAMB-7CD71/2020
UK2705,England/CAMB-7B9E7/2020
UK3205,England/CAMB-7DFC5/2020
UK3533,England/CAMB-7B9AB/2020
UK4090,England/CAMB-7D3C9/2020
UK3415,England/CAMB-7DF6B/2020
UK3179,England/CAMB-7C4C7/2020
UK4750,England/CAMB-7C3D9/2020
UK1663,England/CAMB-7DEE6/2020
UK2989,England/CAMB-7DEC8/2020
UK3531,England/CAMB-7B9D8/2020
UK4986,England/CAMB-7CCB0/2020
UK3508,England/CAMB-7CDEA/2020
UK4927,England/CAMB-7CCCF/2020
UK2168,England/CAMB-7B747/2020
UK4094,England/CAMB-7C3F7/2020
UK2990,England/CAMB-7CBE0/2020
UK4095,England/CAMB-7D129/2020
UK1829,England/NOTT-10F5D4/2020
UK4100,England/NOTT-10F63B/2020
UK4101,England/NOTT-10F62C/2020
UK4987,England/NOTT-10F440/2020
UK5398,England/NOTT-10F52F/2020
UK3403,England/NOTT-10F53E/2020
UK3663,England/EXET-135098/2020
UK3272,England/EXET-1350A7/2020
UK4822,England/LOND-D4612/2020
UK6132,England/LOND-D468B/2020
UK2324,England/LOND-D45E8/2020
UK4103,England/LOND-D4621/2020
UK4104,Scotland/EDB1706/2020
UK1983,Scotland/EDB1707/2020
UK1943,Scotland/EDB1725/2020
UK1984,Scotland/EDB1681/2020
UK1986,Scotland/EDB1740/2020
UK3183,England/LOND-D4B8C/2020
UK4118,England/LOND-D4A70/2020
UK4119,England/LOND-D4B5F/2020
UK1987,England/LOND-D4A8F/2020
UK2679,England/LOND-D4AE9/2020
UK2309,England/LOND-D4ACB/2020
UK4120,England/LOND-D4A34/2020
UK2152,England/LOND-D4B40/2020
UK3603,England/LOND-D3613/2020
UK2304,England/LOND-D35BC/2020
UK3228,England/LOND-D3622/2020
UK3286,England/LOND-D359E/2020
UK4121,England/LOND-D3561/2020
UK3276,England/LOND-D3604/2020
UK4122,England/LOND-D3543/2020
UK1589,England/LOND-D3631/2020
UK2306,England/LOND-D358F/2020
UK2707,England/LOND-D3534/2020
UK4988,England/LOND-D366E/2020
UK4803,Northern_Ireland/NIRE-FA85C/2020
UK2269,England/CAMB-7D6DF/2020
UK4823,England/CAMB-7DA3D/2020
UK4106,England/CAMB-7D6FD/2020
UK4107,Northern_Ireland/NIRE-FA7D7/2020
UK2139,England/CAMB-7DA97/2020
UK4108,England/CAMB-7DC37/2020
UK4753,England/CAMB-7D718/2020
UK4109,Northern_Ireland/NIRE-FAA56/2020
UK4111,Northern_Ireland/NIRE-FA79B/2020
UK3526,Northern_Ireland/NIRE-FA77D/2020
UK2994,Northern_Ireland/NIRE-FA968/2020
UK1793,Northern_Ireland/NIRE-FA87A/2020
UK4754,England/CAMB-7D4A8/2020
UK2281,England/CAMB-7D8CA/2020
UK6895,England/CAMB-7D8D9/2020
UK3509,Northern_Ireland/NIRE-FAA83/2020
UK1830,England/CAMB-7D45D/2020
UK1741,England/CAMB-7D745/2020
UK4112,Northern_Ireland/NIRE-FA7B9/2020
UK5312,England/CAMB-7D842/2020
UK2706,Northern_Ireland/NIRE-FAACF/2020
UK4724,England/CAMB-7DC91/2020
UK4800,Northern_Ireland/NIRE-FA959/2020
UK4755,England/CAMB-7D675/2020
UK4780,England/CAMB-7DB2B/2020
UK2995,England/CAMB-7DB3A/2020
UK3488,England/CAMB-7D5F0/2020
UK4113,Northern_Ireland/NIRE-FAB08/2020
UK1831,England/CAMB-7D7CD/2020
UK4114,England/CAMB-7D781/2020
UK2140,England/CAMB-7D6B1/2020
UK4115,England/CAMB-7D806/2020
UK2178,England/CAMB-7DB85/2020
UK3206,Northern_Ireland/NIRE-FA9C2/2020
UK4116,England/CAMB-7DCDD/2020
UK3207,England/CAMB-7D8E8/2020
UK4922,England/CAMB-7D639/2020
UK4117,Northern_Ireland/NIRE-FA652/2020
UK3582,England/CAMB-7DB0D/2020
UK5399,England/CAMB-7D693/2020
UK2179,England/CAMB-7D7AF/2020
UK2822,England/CAMB-7D97C/2020
UK3378,Northern_Ireland/NIRE-FA670/2020
UK3638,Northern_Ireland/NIRE-FA9B3/2020
UK3422,England/CAMB-7D587/2020
UK3637,England/LOND-D4287/2020
UK4756,England/LOND-D41A8/2020
UK4726,England/LOND-D417B/2020
UK4123,England/LOND-D41E4/2020
UK3238,England/LOND-D4296/2020
UK1556,England/LOND-D424B/2020
UK2303,England/LOND-D41D5/2020
UK2326,England/LOND-D42B4/2020
UK3436,England/LOND-D41F3/2020
UK4124,England/LOND-D41C6/2020
UK2308,England/LOND-D4366/2020
UK4125,England/LOND-D431B/2020
UK6274,England/LOND-D4348/2020
UK5949,England/LOND-D47A6/2020
UK3264,England/LOND-D4964/2020
UK4990,England/LOND-D4797/2020
UK2329,England/LOND-D4991/2020
UK6039,England/LOND-D4955/2020
UK2330,England/LOND-D4788/2020
UK5950,England/LOND-D473D/2020
UK2608,England/LOND-D4779/2020
UK3208,England/LOND-D4A16/2020
UK4126,England/LOND-D49A0/2020
UK4127,England/LOND-D4A07/2020
UK2307,England/LOND-D49DD/2020
UK4129,Scotland/EDB1820/2020
UK1989,Scotland/EDB1829/2020
UK2318,England/LOND-D36F5/2020
UK4992,England/LOND-D37D4/2020
UK2313,England/LOND-D369B/2020
UK2357,England/LOND-D37E3/2020
UK2302,England/LOND-D368C/2020
UK2316,England/LOND-D37B6/2020
UK2312,England/LOND-D3789/2020
UK3243,England/LOND-D36D7/2020
UK3226,England/LOND-D3798/2020
UK2082,England/LOND-D4560/2020
UK3447,England/LOND-D45AC/2020
UK3376,England/LOND-D4454/2020
UK2218,England/LOND-D4472/2020
UK4752,England/LOND-D457F/2020
UK2323,England/LOND-D44DC/2020
UK2993,England/LOND-D44AF/2020
UK3282,England/LOND-D4445/2020
UK4824,England/PHEC-1EBE0/2020
UK2609,England/PHEC-1ECDE/2020
UK4130,England/PHEC-1ED44/2020
UK2246,England/PHEC-1EBB3/2020
UK5501,England/PHEC-1ECA1/2020
UK3679,England/PHEC-1EC1A/2020
UK4709,Scotland/CVR1270/2020
UK2280,Scotland/CVR1817/2020
UK2138,Scotland/CVR1924/2020
UK3236,Wales/PHWC-2B03C/2020
UK3474,Wales/PHWC-2AE51/2020
UK1990,Wales/PHWC-2B05A/2020
UK2686,Wales/PHWC-2B184/2020
UK3379,Wales/PHWC-29C2B/2020
UK2997,Wales/PHWC-29C94/2020
UK2998,Wales/PHWC-2A04C/2020
UK4134,Wales/PHWC-2B263/2020
UK3225,Wales/PHWC-2B1FD/2020
UK2610,Wales/PHWC-2A02E/2020
UK4135,Wales/PHWC-2B324/2020
UK6011,Wales/PHWC-292A1/2020
UK2370,Wales/PHWC-29E07/2020
UK2999,Wales/PHWC-2AF8B/2020
UK2146,Wales/PHWC-29E52/2020
UK3000,Wales/PHWC-2AF6D/2020
UK3465,Wales/PHWC-29FF5/2020
UK2362,Wales/PHWC-2B04B/2020
UK6604,Wales/PHWC-2B11B/2020
UK2237,Wales/PHWC-2AEE8/2020
UK2879,Wales/PHWC-2AE8E/2020
UK3339,Wales/PHWC-29E34/2020
UK3476,Wales/PHWC-29C58/2020
UK3001,Wales/PHWC-29DA0/2020
UK3231,Wales/PHWC-29D55/2020
UK4885,Wales/PHWC-29DBF/2020
UK3381,Wales/PHWC-29CB2/2020
UK2708,Wales/PHWC-2A149/2020
UK3382,Wales/PHWC-29C3A/2020
UK3584,Wales/PHWC-29FAA/2020
UK3354,Wales/PHWC-29C49/2020
UK4138,Wales/PHWC-2AED9/2020
UK4139,Wales/PHWC-2A000/2020
UK2858,Wales/PHWC-29FE6/2020
UK2291,Wales/PHWC-29FC8/2020
UK3383,Wales/PHWC-29E25/2020
UK2860,Wales/PHWC-29BF1/2020
UK6230,Wales/PHWC-29BE2/2020
UK6778,Wales/PHWC-2B0F0/2020
UK6050,Wales/PHWC-2AD81/2020
UK4140,Wales/PHWC-29B97/2020
UK2265,Wales/PHWC-29BA6/2020
UK4757,Wales/PHWC-29CC1/2020
UK2236,Wales/PHWC-29E61/2020
UK3586,Wales/PHWC-2B1A2/2020
UK1993,Wales/PHWC-2B272/2020
UK4825,Wales/PHWC-2AE60/2020
UK6892,Scotland/CVR849/2020
UK2253,Scotland/CVR1978/2020
UK2611,Scotland/CVR1550/2020
UK2027,Scotland/CVR1267/2020
UK1605,Scotland/CVR458/2020
UK5276,Scotland/CVR833/2020
UK1668,Scotland/CVR304/2020
UK4799,Scotland/CVR977/2020
UK3002,Scotland/CVR942/2020
UK3224,Scotland/CVR1493/2020
UK4656,England/20164070804/2020
UK4143,England/20166000804/2020
UK4144,England/20166054804/2020
UK4145,England/20166012904/2020
UK4147,England/20166054304/2020
UK4148,England/20166012804/2020
UK4994,England/20164083004/2020
UK4149,England/20166014904/2020
UK6605,England/20166011904/2020
UK6606,England/20166000404/2020
UK4150,England/20166014404/2020
UK4717,England/20166006604/2020
UK416,England/20162037504/2020
UK3004,England/20099068304/2020
UK2709,England/20092020404/2020
UK3005,England/20094007004/2020
UK2710,England/20079000404/2020
UK3006,England/20099068604/2020
UK4657,England/20098017704/2020
UK3007,England/20099068804/2020
UK3008,England/20096101804/2020
UK5400,England/20079000204/2020
UK2013,England/PHEC-1DFB8/2020
UK1907,England/PHEC-1DE24/2020
UK6253,England/PHEC-1DC66/2020
UK4173,England/PHEC-1DCA2/2020
UK4174,England/PHEC-1DE60/2020
UK4176,England/PHEC-1DD36/2020
UK4177,England/PHEC-1DA3F/2020
UK4178,England/PHEC-1DDEB/2020
UK2888,England/PHEC-1DFF4/2020
UK4179,England/PHEC-1DCDF/2020
UK3009,England/PHEC-1DC0C/2020
UK4180,England/PHEC-1DF30/2020
UK4181,England/PHEC-1E39D/2020
UK3010,England/PHEC-1DCFD/2020
UK6908,England/PHEC-1DC84/2020
UK4182,England/PHEC-1E3CA/2020
UK2180,England/PHEC-1DCB1/2020
UK4183,England/PHEC-1DB96/2020
UK2085,England/PHEC-1DDCD/2020
UK4999,England/PHEC-1DC75/2020
UK4184,England/PHEC-1DA6C/2020
UK3358,England/PHEC-1DD72/2020
UK2615,England/PHEC-1DD90/2020
UK3623,England/PHEC-1DD81/2020
UK6176,England/PHEC-1DF7C/2020
UK6607,England/PHEC-1DC57/2020
UK3649,England/PHEC-1DCC0/2020
UK4185,England/PHEC-1DD45/2020
UK3294,England/PHEC-1E05A/2020
UK1908,England/PHEC-1DE42/2020
UK4186,England/PHEC-1DD27/2020
UK2562,England/PHEC-1DD54/2020
UK1909,England/PHEC-1DB87/2020
UK3011,England/PHEC-1DFA9/2020
UK4187,England/PHEC-1DC93/2020
UK3641,England/PHEC-1DF5E/2020
UK5000,England/PHEC-1DD63/2020
UK4658,England/PHEC-1DB4B/2020
UK4188,England/PHEC-1DB0F/2020
UK5286,England/PHEC-1DFD6/2020
UK1910,England/PHEC-1DBE1/2020
UK2886,England/CAMB-7FBA1/2020
UK4189,England/CAMB-7FB74/2020
UK5001,England/CAMB-7FC62/2020
UK2711,England/CAMB-7FBDE/2020
UK3012,England/CAMB-7FBFC/2020
UK4190,England/CAMB-7FB83/2020
UK2712,England/CAMB-7FC53/2020
UK1640,England/PHEC-1E843/2020
UK4152,England/PHEC-1D9AB/2020
UK4153,England/PHEC-1E245/2020
UK4157,England/PHEC-1D9E7/2020
UK1833,England/PHEC-1E272/2020
UK2350,England/PHEC-1E791/2020
UK1834,England/PHEC-1E218/2020
UK2613,England/PHEC-1E096/2020
UK4158,England/PHEC-1E825/2020
UK4159,England/PHEC-1E89E/2020
UK4160,England/PHEC-1E290/2020
UK4161,England/PHEC-1E728/2020
UK4162,England/PHEC-1D950/2020
UK4163,England/PHEC-1E6FE/2020
UK3423,England/PHEC-1E1C0/2020
UK3648,England/PHEC-1E333/2020
UK4996,England/PHEC-1E834/2020
UK4164,England/PHEC-1D932/2020
UK4165,England/PHEC-1D941/2020
UK1617,England/PHEC-1E2FA/2020
UK4997,England/PHEC-1E773/2020
UK4166,England/PHEC-1E281/2020
UK3003,England/PHEC-1E0C3/2020
UK4167,England/PHEC-1E746/2020
UK4168,England/PHEC-1E315/2020
UK4169,England/PHEC-1D96F/2020
UK4170,England/PHEC-1E88F/2020
UK3588,England/PHEC-1E658/2020
UK6731,England/PHEC-1E175/2020
UK4171,England/PHEC-1E1B1/2020
UK4191,England/NOTT-10F352/2020
UK4192,England/NOTT-10F422/2020
UK4193,England/NOTT-10F343/2020
UK1835,England/NOTT-10F2EC/2020
UK5313,England/NOTT-10F413/2020
UK3744,England/NOTT-10F334/2020
UK4005,England/NOTT-10F291/2020
UK5843,England/NOTT-10F1C1/2020
UK5401,England/NOTT-10F1B2/2020
UK3013,England/NOTT-10F246/2020
UK1794,England/NOTT-10F273/2020
UK3014,England/NOTT-10F282/2020
UK3015,England/NOTT-10F1D0/2020
UK5003,England/NOTT-10F176/2020
UK4871,Northern_Ireland/NIRE-FB378/2020
UK5004,Northern_Ireland/NIRE-FB40C/2020
UK4194,Northern_Ireland/NIRE-FB448/2020
UK3234,Northern_Ireland/NIRE-FB509/2020
UK3252,Northern_Ireland/NIRE-FB484/2020
UK4195,Northern_Ireland/NIRE-FB42A/2020
UK4197,England/20149042504/2020
UK3016,England/20149035404/2020
UK4198,England/20099048604/2020
UK2831,England/20102005204/2020
UK3664,England/20102003204/2020
UK6269,England/20156001604/2020
UK5512,England/20102073404/2020
UK2087,England/20099044904/2020
UK4199,England/20149053704/2020
UK5288,England/20154081604/2020
UK6002,England/20104005204/2020
UK4200,England/20152068004/2020
UK4201,England/20149025804/2020
UK2794,England/20102132304/2020
UK4202,England/20104014004/2020
UK4203,England/20150040104/2020
UK3017,England/20100004602/2020
UK5402,England/20102001304/2020
UK4204,England/20104013904/2020
UK4758,England/20154003004/2020
UK2713,England/20100000604/2020
UK2714,England/20099066104/2020
UK2088,England/20149026504/2020
UK4206,England/20099038304/2020
UK4207,England/20104003304/2020
UK2715,England/20102005304/2020
UK4627,England/20104004704/2020
UK6608,England/20104003404/2020
UK1584,England/20149051704/2020
UK3018,England/20102000402/2020
UK3019,England/20100004204/2020
UK6003,England/20102004204/2020
UK2716,England/20102001604/2020
UK5403,England/20100078004/2020
UK3673,England/20154083504/2020
UK4659,England/20104004304/2020
UK4208,England/20154000804/2020
UK1641,England/20100003104/2020
UK3624,England/20156001504/2020
UK2717,England/20102004104/2020
UK2718,England/20100001104/2020
UK4209,England/20149052904/2020
UK1836,England/20099015104/2020
UK4210,England/20154002704/2020
UK2719,England/20100000404/2020
UK3665,England/20099110204/2020
UK5404,England/20104014404/2020
UK1753,England/20104003104/2020
UK3340,England/20149055204/2020
UK5785,England/20150031504/2020
UK2720,England/20099066204/2020
UK2721,England/20104004204/2020
UK3020,England/20102128304/2020
UK2181,England/20156000204/2020
UK4801,England/20152066504/2020
UK3666,England/20102007104/2020
UK6368,England/20102007004/2020
UK6609,England/20156004504/2020
UK3021,England/20100005304/2020
UK6872,England/20100004004/2020
UK4218,England/CAMB-7C0E1/2020
UK4219,England/CAMB-7C00F/2020
UK4220,England/CAMB-7C01E/2020
UK1916,England/CAMB-7BFD6/2020
UK1911,England/20149054004/2020
UK4211,England/20149043704/2020
UK4827,England/20156053104/2020
UK1912,England/20149004804/2020
UK4212,England/20149044504/2020
UK3266,England/20156004604/2020
UK3321,England/20150041004/2020
UK5585,England/20156050804/2020
UK1898,England/20149012004/2020
UK2854,England/20146018204/2020
UK4214,England/20149002704/2020
UK2089,England/20149007104/2020
UK2019,England/20146008404/2020
UK1914,England/20149054104/2020
UK2722,England/20149052404/2020
UK4217,England/20146064004/2020
UK1915,England/20148001404/2020
UK6610,England/SHEF-D0591/2020
UK5858,England/SHEF-CF3C8/2020
UK5314,England/SHEF-C916A/2020
UK3477,England/SHEF-C77F1/2020
UK5874,England/SHEF-C0C26/2020
UK6740,England/SHEF-CE332/2020
UK6909,England/SHEF-CEC55/2020
UK4075,England/SHEF-C3DB7/2020
UK6156,England/SHEF-C8B8B/2020
UK4660,England/CAMB-7903F/2020
UK5528,England/CAMB-77FAD/2020
UK2045,England/CAMB-7A2B0/2020
UK5405,England/CAMB-790C6/2020
UK2042,England/CAMB-79503/2020
UK1642,England/CAMB-78FD9/2020
UK5008,England/CAMB-78CE1/2020
UK5315,England/CAMB-78D75/2020
UK5013,England/CAMB-7A6C3/2020
UK2170,England/CAMB-79882/2020
UK2172,England/CAMB-79864/2020
UK1643,England/CAMB-7A599/2020
UK4223,England/CAMB-796C4/2020
UK6270,England/CAMB-79679/2020
UK3023,England/CAMB-77F07/2020
UK4224,England/CAMB-7965B/2020
UK6611,England/CAMB-796E2/2020
UK5015,England/CAMB-791C3/2020
UK4225,England/CAMB-795E5/2020
UK4226,England/CAMB-794CA/2020
UK3500,England/CAMB-7A47E/2020
UK2182,England/CAMB-77E82/2020
UK2846,England/CAMB-77EBF/2020
UK5016,England/CAMB-77ECE/2020
UK2247,England/CAMB-7980A/2020
UK2585,England/CAMB-7A2FC/2020
UK3634,England/CAMB-79794/2020
UK2823,England/CAMB-78B99/2020
UK1739,England/CAMB-7A766/2020
UK2880,England/CAMB-79239/2020
UK2723,England/CAMB-791F0/2020
UK5317,England/CAMB-797A3/2020
UK3610,England/CAMB-7A55D/2020
UK4229,England/CAMB-7A881/2020
UK3322,England/CAMB-78C4B/2020
UK5017,England/CAMB-7958B/2020
UK3024,England/CAMB-795C7/2020
UK4231,England/CAMB-78B20/2020
UK4232,England/CAMB-798EC/2020
UK4016,England/CAMB-795A9/2020
UK4038,England/CAMB-79758/2020
UK4050,England/CAMB-78CF0/2020
UK2047,England/CAMB-7A5E4/2020
UK4234,England/CAMB-79406/2020
UK4020,England/CAMB-792A2/2020
UK4041,England/CAMB-7A39F/2020
UK2169,England/CAMB-79460/2020
UK2183,England/CAMB-78C78/2020
UK5018,England/CAMB-795B8/2020
UK3424,England/CAMB-77F61/2020
UK3025,England/CAMB-78012/2020
UK6889,England/CAMB-7A2DE/2020
UK4236,England/CAMB-78030/2020
UK5019,England/CAMB-794F7/2020
UK5406,England/CAMB-7A739/2020
UK4828,England/CAMB-79178/2020
UK2580,England/CAMB-78C5A/2020
UK4026,England/CAMB-78179/2020
UK2985,England/CAMB-79442/2020
UK4237,England/CAMB-7A6E1/2020
UK2256,England/CAMB-79767/2020
UK2184,England/CAMB-78003/2020
UK2616,England/CAMB-7812E/2020
UK4829,England/CAMB-79327/2020
UK3840,England/CAMB-79099/2020
UK4030,England/CAMB-78C0F/2020
UK2376,England/CAMB-78C69/2020
UK4238,England/CAMB-79372/2020
UK4022,England/CAMB-79891/2020
UK5407,England/CAMB-7A890/2020
UK5011,England/CAMB-7A8EB/2020
UK4830,England/CAMB-794D9/2020
UK4240,England/CAMB-79828/2020
UK4029,England/CAMB-79521/2020
UK4241,England/CAMB-78BD5/2020
UK2617,England/CAMB-7B62C/2020
UK5318,England/CAMB-7964C/2020
UK3684,England/CAMB-79688/2020
UK4052,England/CAMB-7957C/2020
UK4032,England/CAMB-77EDD/2020
UK4242,England/CAMB-7963D/2020
UK4045,England/CAMB-798FB/2020
UK4831,England/CAMB-796B5/2020
UK4034,England/CAMB-796F1/2020
UK4051,England/CAMB-797C1/2020
UK4042,England/CAMB-7B61D/2020
UK3685,England/CAMB-78CA5/2020
UK4244,England/CAMB-7A872/2020
UK2618,England/CAMB-7915A/2020
UK2257,England/CAMB-79DFC/2020
UK3506,England/CAMB-79C3B/2020
UK3257,England/CAMB-7A247/2020
UK2090,England/CAMB-77FE9/2020
UK3425,England/CAMB-79C59/2020
UK5020,England/CAMB-7A4F6/2020
UK2282,England/CAMB-78DFD/2020
UK1812,England/CAMB-79BD4/2020
UK3511,England/CAMB-77F52/2020
UK5021,England/CAMB-7A12C/2020
UK3426,England/CAMB-79F32/2020
UK3305,England/CAMB-7A818/2020
UK4246,England/CAMB-79E35/2020
UK4247,England/CAMB-79BF2/2020
UK3210,England/CAMB-7A7A2/2020
UK4248,England/CAMB-7A511/2020
